,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
199,BERT-SQuAD,0.0,0.410181933383,0.420894614356,199,FlexiBO+RF-Ratio,0.0147878327682,155.75,199.0,0.364089493304
200,BERT-SQuAD,4.45,0.251305848805,0.309173763528,0,FlexiBO+RF-No Cost,0.0,4.45,0.0,0.65
201,BERT-SQuAD,4.45,0.233664703586,0.347895614025,1,FlexiBO+RF-No Cost,0.0217455912721,8.9,1.0,0.482782437261
202,BERT-SQuAD,4.45,0.24670554475,0.422101109405,2,FlexiBO+RF-No Cost,0.0184667085829,13.35,2.0,0.47127856909
203,BERT-SQuAD,4.45,0.287127856245,0.27269968017,3,FlexiBO+RF-No Cost,0.0426901919053,17.8,3.0,0.47127856909
204,BERT-SQuAD,4.45,0.308893908342,0.382275118702,4,FlexiBO+RF-No Cost,0.0220794433517,22.25,4.0,0.445277211096
205,BERT-SQuAD,4.45,0.174325256525,0.319095141715,5,FlexiBO+RF-No Cost,0.0455551365953,26.7,5.0,0.445277211096
206,BERT-SQuAD,4.45,0.297131055312,0.412953612181,6,FlexiBO+RF-No Cost,0.0215822106906,31.15,6.0,0.404364619989
207,BERT-SQuAD,4.45,0.248279265225,0.351800059902,7,FlexiBO+RF-No Cost,0.00142235225827,35.6,7.0,0.404364619989
208,BERT-SQuAD,4.45,0.264810360898,0.361362436258,8,FlexiBO+RF-No Cost,0.0193672671417,40.05,8.0,0.404364619989
209,BERT-SQuAD,4.45,0.245291236086,0.405866655296,9,FlexiBO+RF-No Cost,0.0445080745822,44.5,9.0,0.404364619989
210,BERT-SQuAD,4.45,0.304794797768,0.364505338844,10,FlexiBO+RF-No Cost,2.86504939112e-06,48.95,10.0,0.404364619989
211,BERT-SQuAD,4.45,0.355886795921,0.332073934086,11,FlexiBO+RF-No Cost,0.042498967201,53.4,11.0,0.404364619989
212,BERT-SQuAD,4.45,0.261925715878,0.404299066092,12,FlexiBO+RF-No Cost,0.0184026563919,57.85,12.0,0.404364619989
213,BERT-SQuAD,4.45,0.2101510298,0.289030450189,13,FlexiBO+RF-No Cost,0.0236192576112,62.3,13.0,0.404364619989
214,BERT-SQuAD,4.45,0.229369471687,0.320520683934,14,FlexiBO+RF-No Cost,0.0101162424943,66.75,14.0,0.402405739131
215,BERT-SQuAD,4.45,0.308603164995,0.372031425144,15,FlexiBO+RF-No Cost,0.0440786631413,71.2,15.0,0.402405739131
216,BERT-SQuAD,4.45,0.19130659913,0.294390192453,16,FlexiBO+RF-No Cost,0.0180941011742,75.65,16.0,0.402405739131
217,BERT-SQuAD,4.45,0.281277443905,0.34417683175,17,FlexiBO+RF-No Cost,0.0133588117307,80.1,17.0,0.401940188427
218,BERT-SQuAD,4.45,0.246438017662,0.38796964852,18,FlexiBO+RF-No Cost,0.0131396463626,84.55,18.0,0.401940188427
219,BERT-SQuAD,4.45,0.240311789485,0.435731755159,19,FlexiBO+RF-No Cost,0.0161466543742,89.0,19.0,0.401940188427
220,BERT-SQuAD,4.45,0.342356676752,0.295288742397,20,FlexiBO+RF-No Cost,0.0400397688266,93.45,20.0,0.401940188427
221,BERT-SQuAD,4.45,0.263736247145,0.385579638339,21,FlexiBO+RF-No Cost,0.031397011579,97.9,21.0,0.401940188427
222,BERT-SQuAD,4.45,0.26116038193,0.363448531944,22,FlexiBO+RF-No Cost,0.0267217985805,102.35,22.0,0.401940188427
223,BERT-SQuAD,4.45,0.361902968315,0.300220976053,23,FlexiBO+RF-No Cost,0.022216275533,106.8,23.0,0.401940188427
224,BERT-SQuAD,4.45,0.238886869592,0.340952530243,24,FlexiBO+RF-No Cost,0.0035373630332,111.25,24.0,0.401940188427
225,BERT-SQuAD,4.45,0.267335302328,0.350668584281,25,FlexiBO+RF-No Cost,0.000690565788364,115.7,25.0,0.401940188427
226,BERT-SQuAD,4.45,0.241625994699,0.317869499782,26,FlexiBO+RF-No Cost,0.0053422155323,120.15,26.0,0.401940188427
227,BERT-SQuAD,4.45,0.258861982988,0.286001014183,27,FlexiBO+RF-No Cost,0.0187923221102,124.6,27.0,0.401940188427
228,BERT-SQuAD,4.45,0.233532806764,0.278532615287,28,FlexiBO+RF-No Cost,0.00415796162159,129.05,28.0,0.401854558773
229,BERT-SQuAD,4.45,0.25908129043,0.312415140784,29,FlexiBO+RF-No Cost,0.00926543062775,133.5,29.0,0.401377556446
230,BERT-SQuAD,4.45,0.239536494053,0.309505125099,30,FlexiBO+RF-No Cost,0.0132593436098,137.95,30.0,0.401377556446
231,BERT-SQuAD,4.45,0.334374214588,0.275118829274,31,FlexiBO+RF-No Cost,0.0235650867582,142.4,31.0,0.401377556446
232,BERT-SQuAD,4.45,0.263698720226,0.369720141703,32,FlexiBO+RF-No Cost,0.0464392833792,146.85,32.0,0.401377556446
233,BERT-SQuAD,4.45,0.229147017937,0.298108047176,33,FlexiBO+RF-No Cost,0.0238906995265,151.3,33.0,0.401377556446
234,BERT-SQuAD,4.45,0.241815028383,0.407457994873,34,FlexiBO+RF-No Cost,0.0264097032497,155.75,34.0,0.401377556446
235,BERT-SQuAD,4.45,0.26647197455,0.278178482496,35,FlexiBO+RF-No Cost,0.00162030804729,160.2,35.0,0.401377556446
236,BERT-SQuAD,4.45,0.27638504522,0.317078943907,36,FlexiBO+RF-No Cost,0.0208305001894,164.65,36.0,0.401370241521
237,BERT-SQuAD,4.45,0.246343770848,0.324685643339,37,FlexiBO+RF-No Cost,0.0028544374857,169.1,37.0,0.401370241521
238,BERT-SQuAD,4.45,0.262844971076,0.291964246466,38,FlexiBO+RF-No Cost,0.00298754470206,173.55,38.0,0.401370241521
239,BERT-SQuAD,4.45,0.324444885283,0.277653957836,39,FlexiBO+RF-No Cost,0.0242546545332,178.0,39.0,0.401370241521
240,BERT-SQuAD,4.45,0.275086204268,0.400471339171,40,FlexiBO+RF-No Cost,0.0192030587755,182.45,40.0,0.401370241521
241,BERT-SQuAD,4.45,0.327270448355,0.292164319257,41,FlexiBO+RF-No Cost,0.0301686488161,186.9,41.0,0.401370241521
242,BERT-SQuAD,4.45,0.421083960448,0.362377345272,42,FlexiBO+RF-No Cost,0.0182197397787,191.35,42.0,0.401370241521
243,BERT-SQuAD,4.45,0.32705384739,0.278296244864,43,FlexiBO+RF-No Cost,0.0258136794953,195.8,43.0,0.401370241521
244,BERT-SQuAD,4.45,0.247265030698,0.242197637992,44,FlexiBO+RF-No Cost,0.0342706904776,200.25,44.0,0.401370241521
245,BERT-SQuAD,4.45,0.259745269992,0.352599332541,45,FlexiBO+RF-No Cost,0.016395736571,204.7,45.0,0.378185085389
246,BERT-SQuAD,4.45,0.285236484342,0.286172079913,46,FlexiBO+RF-No Cost,0.0293457913002,209.15,46.0,0.378185085389
247,BERT-SQuAD,4.45,0.312048831291,0.3832297168,47,FlexiBO+RF-No Cost,0.0176561129657,213.6,47.0,0.378185085389
248,BERT-SQuAD,4.45,0.2605230193,0.32809009731,48,FlexiBO+RF-No Cost,0.000804486911562,218.05,48.0,0.378185085389
249,BERT-SQuAD,4.45,0.285044252791,0.276798644462,49,FlexiBO+RF-No Cost,0.0427740416291,222.5,49.0,0.378185085389
250,BERT-SQuAD,4.45,0.255514599018,0.338572375091,50,FlexiBO+RF-No Cost,0.0482638285717,226.95,50.0,0.378185085389
251,BERT-SQuAD,4.45,0.179377646126,0.317475470081,51,FlexiBO+RF-No Cost,0.00276558133293,231.4,51.0,0.378185085389
252,BERT-SQuAD,4.45,0.231266557079,0.360244481501,52,FlexiBO+RF-No Cost,0.0259997896067,235.85,52.0,0.378165764402
253,BERT-SQuAD,4.45,0.253694389777,0.296496551159,53,FlexiBO+RF-No Cost,0.0237110968807,240.3,53.0,0.378165764402
254,BERT-SQuAD,4.45,0.241104923094,0.333489934269,54,FlexiBO+RF-No Cost,0.0464082740596,244.75,54.0,0.378165764402
255,BERT-SQuAD,4.45,0.256665470912,0.377331713592,55,FlexiBO+RF-No Cost,0.0485652016029,249.2,55.0,0.378165764402
256,BERT-SQuAD,4.45,0.236391636395,0.308619119644,56,FlexiBO+RF-No Cost,0.0175372915607,253.65,56.0,0.378165764402
257,BERT-SQuAD,4.45,0.317768878218,0.396114740732,57,FlexiBO+RF-No Cost,0.0437933216466,258.1,57.0,0.378165764402
258,BERT-SQuAD,4.45,0.285304868664,0.359494529585,58,FlexiBO+RF-No Cost,0.0241085946383,262.55,58.0,0.378165764402
259,BERT-SQuAD,4.45,0.217253958658,0.253509321588,59,FlexiBO+RF-No Cost,0.0316859979595,267.0,59.0,0.378165764402
260,BERT-SQuAD,4.45,0.233459000122,0.287463763124,60,FlexiBO+RF-No Cost,0.033040739719,271.45,60.0,0.377243895872
261,BERT-SQuAD,4.45,0.321029292964,0.352820445564,61,FlexiBO+RF-No Cost,0.0134813274684,275.9,61.0,0.377243895872
262,BERT-SQuAD,4.45,0.246502878502,0.285285462547,62,FlexiBO+RF-No Cost,0.0203850162875,280.35,62.0,0.377243895872
263,BERT-SQuAD,4.45,0.24247235788,0.402729823751,63,FlexiBO+RF-No Cost,0.0401186797158,284.8,63.0,0.377243895872
264,BERT-SQuAD,4.45,0.282478900112,0.23732749978,64,FlexiBO+RF-No Cost,0.0375359585069,289.25,64.0,0.377243895872
265,BERT-SQuAD,4.45,0.244674809181,0.405149905258,65,FlexiBO+RF-No Cost,0.0386050069692,293.7,65.0,0.373749468946
266,BERT-SQuAD,4.45,0.29612210353,0.367481999958,66,FlexiBO+RF-No Cost,0.0335981377344,298.15,66.0,0.373749468946
267,BERT-SQuAD,4.45,0.272862041489,0.382924442759,67,FlexiBO+RF-No Cost,0.0119296009005,302.6,67.0,0.373749468946
268,BERT-SQuAD,4.45,0.359010930722,0.317683099089,68,FlexiBO+RF-No Cost,0.0287244216097,307.05,68.0,0.373749468946
269,BERT-SQuAD,4.45,0.182936285428,0.301110923382,69,FlexiBO+RF-No Cost,0.0406351429438,311.5,69.0,0.373749468946
270,BERT-SQuAD,4.45,0.243931087894,0.347476977729,70,FlexiBO+RF-No Cost,0.0238487613365,315.95,70.0,0.373612492556
271,BERT-SQuAD,4.45,0.263243570049,0.313341770011,71,FlexiBO+RF-No Cost,0.0404835243057,320.4,71.0,0.373612492556
272,BERT-SQuAD,4.45,0.335833197307,0.301417668651,72,FlexiBO+RF-No Cost,0.0355726104788,324.85,72.0,0.373612492556
273,BERT-SQuAD,4.45,0.280571451045,0.314774995706,73,FlexiBO+RF-No Cost,0.0484860734898,329.3,73.0,0.373612492556
274,BERT-SQuAD,4.45,0.264427711814,0.289813222048,74,FlexiBO+RF-No Cost,0.0471602485381,333.75,74.0,0.373612492556
275,BERT-SQuAD,4.45,0.236683824135,0.296704754538,75,FlexiBO+RF-No Cost,0.00574263849068,338.2,75.0,0.373612492556
276,BERT-SQuAD,4.45,0.323880085625,0.197427562734,76,FlexiBO+RF-No Cost,0.0431667403084,342.65,76.0,0.373612492556
277,BERT-SQuAD,4.45,0.27482411006,0.310005030055,77,FlexiBO+RF-No Cost,0.02073286851,347.1,77.0,0.346635350537
278,BERT-SQuAD,4.45,0.257648045852,0.289589820021,78,FlexiBO+RF-No Cost,0.00612846100656,351.55,78.0,0.346635350537
279,BERT-SQuAD,4.45,0.296672766396,0.291221260683,79,FlexiBO+RF-No Cost,0.00319968971562,356.0,79.0,0.346635350537
280,BERT-SQuAD,4.45,0.268253797856,0.315067601635,80,FlexiBO+RF-No Cost,0.0256415551996,360.45,80.0,0.346635350537
281,BERT-SQuAD,4.45,0.34597727722,0.355785912057,81,FlexiBO+RF-No Cost,0.00613215377323,364.9,81.0,0.346635350537
282,BERT-SQuAD,4.45,0.26898888626,0.301180923214,82,FlexiBO+RF-No Cost,0.0152408301194,369.35,82.0,0.346635350537
283,BERT-SQuAD,4.45,0.34194306748,0.301075936309,83,FlexiBO+RF-No Cost,0.0428523881855,373.8,83.0,0.346635350537
284,BERT-SQuAD,4.45,0.357973056137,0.39962410641,84,FlexiBO+RF-No Cost,0.0362324480992,378.25,84.0,0.346635350537
285,BERT-SQuAD,4.45,0.244884253215,0.325020849277,85,FlexiBO+RF-No Cost,0.0345423868222,382.7,85.0,0.346635350537
286,BERT-SQuAD,4.45,0.255248886681,0.281360145383,86,FlexiBO+RF-No Cost,0.0240629041358,387.15,86.0,0.346635350537
287,BERT-SQuAD,4.45,0.305892333397,0.336553895341,87,FlexiBO+RF-No Cost,0.0134765083812,391.6,87.0,0.346635350537
288,BERT-SQuAD,4.45,0.256862485879,0.355047201994,88,FlexiBO+RF-No Cost,0.00330753764512,396.05,88.0,0.346635350537
289,BERT-SQuAD,4.45,0.25300914508,0.289340973669,89,FlexiBO+RF-No Cost,0.0232672182643,400.5,89.0,0.346635350537
290,BERT-SQuAD,4.45,0.31096520579,0.307623729795,90,FlexiBO+RF-No Cost,0.0227693193807,404.95,90.0,0.346635350537
291,BERT-SQuAD,4.45,0.274024921709,0.333767780713,91,FlexiBO+RF-No Cost,0.0207988266661,409.4,91.0,0.346635350537
292,BERT-SQuAD,4.45,0.337312750806,0.404662249139,92,FlexiBO+RF-No Cost,0.0314492652596,413.85,92.0,0.346635350537
293,BERT-SQuAD,4.45,0.278681418596,0.375219278397,93,FlexiBO+RF-No Cost,0.0183549505319,418.3,93.0,0.346635350537
294,BERT-SQuAD,4.45,0.306677388887,0.398724691128,94,FlexiBO+RF-No Cost,0.0340209279696,422.75,94.0,0.346635350537
295,BERT-SQuAD,4.45,0.250209710232,0.2727873737,95,FlexiBO+RF-No Cost,0.00593966598244,427.2,95.0,0.346635350537
296,BERT-SQuAD,4.45,0.344703615928,0.285819016462,96,FlexiBO+RF-No Cost,0.0144181867523,431.65,96.0,0.346635350537
297,BERT-SQuAD,4.45,0.259712780741,0.285947550004,97,FlexiBO+RF-No Cost,0.030094139128,436.1,97.0,0.346635350537
298,BERT-SQuAD,4.45,0.273343104061,0.323132861207,98,FlexiBO+RF-No Cost,0.0170046930302,440.55,98.0,0.346635350537
299,BERT-SQuAD,4.45,0.251339907491,0.372643358664,99,FlexiBO+RF-No Cost,0.023762744673,445.0,99.0,0.346635350537
300,BERT-SQuAD,4.45,0.355170871689,0.274735579244,100,FlexiBO+RF-No Cost,0.0334402616009,449.45,100.0,0.346635350537
301,BERT-SQuAD,4.45,0.24460567536,0.314045378844,101,FlexiBO+RF-No Cost,0.0171082680179,453.9,101.0,0.346635350537
302,BERT-SQuAD,4.45,0.336387295971,0.324975085338,102,FlexiBO+RF-No Cost,0.0214542724258,458.35,102.0,0.346635350537
303,BERT-SQuAD,4.45,0.375205469752,0.300887535276,103,FlexiBO+RF-No Cost,0.00118846182626,462.8,103.0,0.346635350537
304,BERT-SQuAD,4.45,0.28961645624,0.338643842367,104,FlexiBO+RF-No Cost,0.0307857516714,467.25,104.0,0.346635350537
305,BERT-SQuAD,4.45,0.306355016568,0.31492580655,105,FlexiBO+RF-No Cost,0.00918371756181,471.7,105.0,0.346635350537
306,BERT-SQuAD,4.45,0.322190703611,0.38868552255,106,FlexiBO+RF-No Cost,0.0383053272427,476.15,106.0,0.346635350537
307,BERT-SQuAD,4.45,0.272534390428,0.367419224035,107,FlexiBO+RF-No Cost,0.0205920791223,480.6,107.0,0.346635350537
308,BERT-SQuAD,4.45,0.288902712257,0.382068247759,108,FlexiBO+RF-No Cost,0.0185120469927,485.05,108.0,0.346635350537
309,BERT-SQuAD,4.45,0.376186492238,0.305021904254,109,FlexiBO+RF-No Cost,0.0127162626122,489.5,109.0,0.346635350537
310,BERT-SQuAD,4.45,0.332633798026,0.296335028716,110,FlexiBO+RF-No Cost,0.00475889717097,493.95,110.0,0.346635350537
311,BERT-SQuAD,4.45,0.29476855224,0.378884728954,111,FlexiBO+RF-No Cost,0.0397272077824,498.4,111.0,0.346635350537
312,BERT-SQuAD,4.45,0.33047342469,0.389677200711,112,FlexiBO+RF-No Cost,0.0383359405705,502.85,112.0,0.346635350537
313,BERT-SQuAD,4.45,0.351338603359,0.373626996478,113,FlexiBO+RF-No Cost,0.00148736764285,507.3,113.0,0.346635350537
314,BERT-SQuAD,4.45,0.290999447008,0.296212730407,114,FlexiBO+RF-No Cost,0.0258120789097,511.75,114.0,0.346635350537
315,BERT-SQuAD,4.45,0.282062171982,0.293799675788,115,FlexiBO+RF-No Cost,0.0128767800043,516.2,115.0,0.346635350537
316,BERT-SQuAD,4.45,0.321113116389,0.363545218902,116,FlexiBO+RF-No Cost,0.00337814013633,520.65,116.0,0.346635350537
317,BERT-SQuAD,4.45,0.254550442312,0.306188824547,117,FlexiBO+RF-No Cost,0.00565365818092,525.1,117.0,0.346635350537
318,BERT-SQuAD,4.45,0.230347951164,0.288431486405,118,FlexiBO+RF-No Cost,0.00217733367909,529.55,118.0,0.346635350537
319,BERT-SQuAD,4.45,0.266050919423,0.289291990997,119,FlexiBO+RF-No Cost,0.0179396404041,534.0,119.0,0.346635350537
320,BERT-SQuAD,4.45,0.260804006051,0.329899975545,120,FlexiBO+RF-No Cost,0.000975568393907,538.45,120.0,0.346635350537
321,BERT-SQuAD,4.45,0.238778889321,0.399106806805,121,FlexiBO+RF-No Cost,0.0135407072016,542.9,121.0,0.346635350537
322,BERT-SQuAD,4.45,0.377092697505,0.313414589311,122,FlexiBO+RF-No Cost,0.0252822007955,547.35,122.0,0.346635350537
323,BERT-SQuAD,4.45,0.313572323669,0.312924382624,123,FlexiBO+RF-No Cost,0.00929731133519,551.8,123.0,0.346635350537
324,BERT-SQuAD,4.45,0.354578278349,0.41087441551,124,FlexiBO+RF-No Cost,0.0346851784303,556.25,124.0,0.346635350537
325,BERT-SQuAD,4.45,0.271547054074,0.328617461558,125,FlexiBO+RF-No Cost,0.0212144153381,560.7,125.0,0.346635350537
326,BERT-SQuAD,4.45,0.244329820669,0.294700226467,126,FlexiBO+RF-No Cost,0.0305467410517,565.15,126.0,0.346635350537
327,BERT-SQuAD,4.45,0.294126241741,0.220587105394,127,FlexiBO+RF-No Cost,0.00765265777982,569.6,127.0,0.346635350537
328,BERT-SQuAD,4.45,0.253852553002,0.386331016118,128,FlexiBO+RF-No Cost,0.00267115172978,574.05,128.0,0.346137259456
329,BERT-SQuAD,4.45,0.242659222687,0.343341182152,129,FlexiBO+RF-No Cost,0.00308768576085,578.5,129.0,0.346137259456
330,BERT-SQuAD,4.45,0.311244629251,0.300023940616,130,FlexiBO+RF-No Cost,0.0232665520241,582.95,130.0,0.346137259456
331,BERT-SQuAD,4.45,0.309606300587,0.42398370269,131,FlexiBO+RF-No Cost,0.0476826048431,587.4,131.0,0.346137259456
332,BERT-SQuAD,4.45,0.230375088815,0.299736871748,132,FlexiBO+RF-No Cost,0.03786747534,591.85,132.0,0.346137259456
333,BERT-SQuAD,4.45,0.2734983353,0.358611163792,133,FlexiBO+RF-No Cost,0.0427774326378,596.3,133.0,0.346137259456
334,BERT-SQuAD,4.45,0.257787353479,0.302805203373,134,FlexiBO+RF-No Cost,0.0492355037138,600.75,134.0,0.346137259456
335,BERT-SQuAD,4.45,0.259510155571,0.386588165273,135,FlexiBO+RF-No Cost,0.00743556329169,605.2,135.0,0.346137259456
336,BERT-SQuAD,4.45,0.327354227259,0.353872750557,136,FlexiBO+RF-No Cost,0.0480623453687,609.65,136.0,0.346137259456
337,BERT-SQuAD,4.45,0.254187677239,0.301898707,137,FlexiBO+RF-No Cost,0.00558025739374,614.1,137.0,0.346137259456
338,BERT-SQuAD,4.45,0.287199094993,0.33354583984,138,FlexiBO+RF-No Cost,0.0343584574525,618.55,138.0,0.346137259456
339,BERT-SQuAD,4.45,0.319987023341,0.343898281047,139,FlexiBO+RF-No Cost,0.0277383696307,623.0,139.0,0.346137259456
340,BERT-SQuAD,4.45,0.258466711327,0.318457976092,140,FlexiBO+RF-No Cost,0.00178752590159,627.45,140.0,0.346137259456
341,BERT-SQuAD,4.45,0.273286938319,0.334391241449,141,FlexiBO+RF-No Cost,0.0243540216622,631.9,141.0,0.346137259456
342,BERT-SQuAD,4.45,0.305414942111,0.31746387507,142,FlexiBO+RF-No Cost,0.0360537583627,636.35,142.0,0.346137259456
343,BERT-SQuAD,4.45,0.380515360891,0.34040525265,143,FlexiBO+RF-No Cost,0.0314659179466,640.8,143.0,0.346137259456
344,BERT-SQuAD,4.45,0.259714916128,0.32463748718,144,FlexiBO+RF-No Cost,0.0375793694549,645.25,144.0,0.346137259456
345,BERT-SQuAD,4.45,0.275905166782,0.328423344942,145,FlexiBO+RF-No Cost,0.0443755193332,649.7,145.0,0.346137259456
346,BERT-SQuAD,4.45,0.335004066175,0.296382434979,146,FlexiBO+RF-No Cost,0.00402527649337,654.15,146.0,0.346137259456
347,BERT-SQuAD,4.45,0.366633032801,0.30052478356,147,FlexiBO+RF-No Cost,0.0042578323179,658.6,147.0,0.346137259456
348,BERT-SQuAD,4.45,0.310390672863,0.411700201183,148,FlexiBO+RF-No Cost,0.0166135612904,663.05,148.0,0.346137259456
349,BERT-SQuAD,4.45,0.421492047882,0.369576511801,149,FlexiBO+RF-No Cost,0.0484823082623,667.5,149.0,0.346137259456
350,BERT-SQuAD,4.45,0.262766060341,0.313691604112,150,FlexiBO+RF-No Cost,0.0473018003154,671.95,150.0,0.346137259456
351,BERT-SQuAD,4.45,0.31361053538,0.30771959736,151,FlexiBO+RF-No Cost,0.0211872626562,676.4,151.0,0.346137259456
352,BERT-SQuAD,4.45,0.227556905191,0.370484752986,152,FlexiBO+RF-No Cost,0.0344330363156,680.85,152.0,0.346137259456
353,BERT-SQuAD,4.45,0.354391895681,0.316361878135,153,FlexiBO+RF-No Cost,0.0425040835055,685.3,153.0,0.346137259456
354,BERT-SQuAD,4.45,0.36146378874,0.296750479626,154,FlexiBO+RF-No Cost,0.0289271360569,689.75,154.0,0.346137259456
355,BERT-SQuAD,4.45,0.318965413832,0.294562790313,155,FlexiBO+RF-No Cost,0.00106622609792,694.2,155.0,0.346137259456
356,BERT-SQuAD,4.45,0.333728779917,0.425606339428,156,FlexiBO+RF-No Cost,0.0225523199595,698.65,156.0,0.346137259456
357,BERT-SQuAD,4.45,0.277477652043,0.307089819849,157,FlexiBO+RF-No Cost,0.0197253723522,703.1,157.0,0.346137259456
358,BERT-SQuAD,4.45,0.261448591796,0.397736575991,158,FlexiBO+RF-No Cost,0.0241849376402,707.55,158.0,0.346137259456
359,BERT-SQuAD,4.45,0.241204662446,0.283772172198,159,FlexiBO+RF-No Cost,0.0113476758838,712.0,159.0,0.346137259456
360,BERT-SQuAD,4.45,0.386647017433,0.272165824135,160,FlexiBO+RF-No Cost,0.00484805255802,716.45,160.0,0.346137259456
361,BERT-SQuAD,4.45,0.287878503283,0.327463202501,161,FlexiBO+RF-No Cost,0.00164607624844,720.9,161.0,0.346137259456
362,BERT-SQuAD,4.45,0.334570149104,0.280220710489,162,FlexiBO+RF-No Cost,0.000361175727187,725.35,162.0,0.346137259456
363,BERT-SQuAD,4.45,0.300577315941,0.456870440971,163,FlexiBO+RF-No Cost,0.00234796866871,729.8,163.0,0.346137259456
364,BERT-SQuAD,4.45,0.227123869957,0.297189701881,164,FlexiBO+RF-No Cost,0.0316318107727,734.25,164.0,0.346137259456
365,BERT-SQuAD,4.45,0.310769844386,0.391238905373,165,FlexiBO+RF-No Cost,0.00689480750003,738.7,165.0,0.346137259456
366,BERT-SQuAD,4.45,0.271455832445,0.315999209195,166,FlexiBO+RF-No Cost,0.0267207005762,743.15,166.0,0.346137259456
367,BERT-SQuAD,4.45,0.280437359651,0.308964362786,167,FlexiBO+RF-No Cost,0.0270887878504,747.6,167.0,0.346137259456
368,BERT-SQuAD,4.45,0.386448556746,0.306468376145,168,FlexiBO+RF-No Cost,0.0378499760257,752.05,168.0,0.346137259456
369,BERT-SQuAD,4.45,0.2769267742,0.33679345653,169,FlexiBO+RF-No Cost,0.0248584623544,756.5,169.0,0.346137259456
370,BERT-SQuAD,4.45,0.24360043082,0.379092876412,170,FlexiBO+RF-No Cost,0.037872684701,760.95,170.0,0.346137259456
371,BERT-SQuAD,4.45,0.171430749418,0.320451636108,171,FlexiBO+RF-No Cost,0.032518156744,765.4,171.0,0.346137259456
372,BERT-SQuAD,4.45,0.281752806098,0.451105935176,172,FlexiBO+RF-No Cost,0.0428762921935,769.85,172.0,0.344170301887
373,BERT-SQuAD,4.45,0.320007562839,0.342867504451,173,FlexiBO+RF-No Cost,0.00735976859396,774.3,173.0,0.344170301887
374,BERT-SQuAD,4.45,0.259782219901,0.311602139794,174,FlexiBO+RF-No Cost,0.0117148445837,778.75,174.0,0.344170301887
375,BERT-SQuAD,4.45,0.311552559032,0.282163504595,175,FlexiBO+RF-No Cost,0.0389017568368,783.2,175.0,0.344170301887
376,BERT-SQuAD,4.45,0.414803031872,0.277724965433,176,FlexiBO+RF-No Cost,0.042224702684,787.65,176.0,0.344170301887
377,BERT-SQuAD,4.45,0.249391413765,0.415411432599,177,FlexiBO+RF-No Cost,0.0275388712516,792.1,177.0,0.344170301887
378,BERT-SQuAD,4.45,0.281865746601,0.3128316755,178,FlexiBO+RF-No Cost,0.0191489124596,796.55,178.0,0.344170301887
379,BERT-SQuAD,4.45,0.308337443129,0.275418971769,179,FlexiBO+RF-No Cost,0.0452845777281,801.0,179.0,0.344170301887
380,BERT-SQuAD,4.45,0.234770463415,0.359796010408,180,FlexiBO+RF-No Cost,0.0105842796517,805.45,180.0,0.344170301887
381,BERT-SQuAD,4.45,0.297349343512,0.364710600739,181,FlexiBO+RF-No Cost,0.0291844598357,809.9,181.0,0.344170301887
382,BERT-SQuAD,4.45,0.256397334625,0.318058136775,182,FlexiBO+RF-No Cost,0.00844278252475,814.35,182.0,0.344170301887
383,BERT-SQuAD,4.45,0.392115665423,0.303693591288,183,FlexiBO+RF-No Cost,0.0153115696496,818.8,183.0,0.344170301887
384,BERT-SQuAD,4.45,0.237253285059,0.30507217454,184,FlexiBO+RF-No Cost,0.0174226401656,823.25,184.0,0.344170301887
385,BERT-SQuAD,4.45,0.268734974848,0.405443444781,185,FlexiBO+RF-No Cost,0.00743803108013,827.7,185.0,0.344170301887
386,BERT-SQuAD,4.45,0.260227449451,0.338879906345,186,FlexiBO+RF-No Cost,0.0336696662197,832.15,186.0,0.344170301887
387,BERT-SQuAD,4.45,0.246022817707,0.295875291999,187,FlexiBO+RF-No Cost,0.0355086341255,836.6,187.0,0.344170301887
388,BERT-SQuAD,4.45,0.33821361536,0.295656959851,188,FlexiBO+RF-No Cost,0.0470243987241,841.05,188.0,0.344170301887
389,BERT-SQuAD,4.45,0.238061516439,0.278070876189,189,FlexiBO+RF-No Cost,0.046916940151,845.5,189.0,0.344170301887
390,BERT-SQuAD,4.45,0.284077634865,0.32206429286,190,FlexiBO+RF-No Cost,0.0176910607687,849.95,190.0,0.344170301887
391,BERT-SQuAD,4.45,0.241580789245,0.298829263025,191,FlexiBO+RF-No Cost,0.0219552744643,854.4,191.0,0.344170301887
392,BERT-SQuAD,4.45,0.329853812299,0.35551215227,192,FlexiBO+RF-No Cost,0.00753575451591,858.85,192.0,0.344170301887
393,BERT-SQuAD,4.45,0.357998640685,0.37753984292,193,FlexiBO+RF-No Cost,0.00971715191333,863.3,193.0,0.344170301887
394,BERT-SQuAD,4.45,0.254835183155,0.323270704761,194,FlexiBO+RF-No Cost,0.0259801138974,867.75,194.0,0.344170301887
395,BERT-SQuAD,4.45,0.2275532435,0.370974112181,195,FlexiBO+RF-No Cost,0.0166243008727,872.2,195.0,0.344170301887
396,BERT-SQuAD,4.45,0.278740237552,0.363313475198,196,FlexiBO+RF-No Cost,0.0215473377744,876.65,196.0,0.344170301887
397,BERT-SQuAD,4.45,0.29304512158,0.405444650397,197,FlexiBO+RF-No Cost,0.0176547025647,881.1,197.0,0.344170301887
